"PROCESSING_CODE","POS_DATA","Transaction.Amount","Merchant.Category.Code","Response.Code","POS.Entry.Mode"
4000,"1.01E+11",369,5999,0,"???"
4000,"1.01E+11",202,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",99005.9,5999,0,"???"
4000,"1.01E+11",506,4814,0,"???"
4000,"1.01E+11",223.24,4814,0,"???"
4000,"1.01E+11",398,5999,0,"???"
4000,"1.01E+11",304,5999,0,"???"
4000,"1.01E+11",1500,5999,0,"???"
4000,"1.01E+11",1500,5999,0,"???"
4000,"1.01E+11",1500,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",4000,5999,0,"???"
4000,"1.01E+11",636.77,5999,0,"???"
4000,"1.01E+11",262.86,5999,0,"???"
4000,"1.01E+11",1853,4900,0,"???"
4000,"1.01E+11",55,4814,0,"???"
4000,"1.01E+11",450,5999,0,"???"
4000,"1.01E+11",313,5999,101,"???"
4000,"1.01E+11",313,5999,101,"???"
4000,"1.01E+11",110,5999,122,"???"
4000,"1.01E+11",1419,4722,0,"???"
4000,"1.01E+11",120,5999,0,"???"
4000,"1.01E+11",40800,4722,0,"???"
4000,"1.01E+11",4500,5999,0,"???"
4000,"1.01E+11",1304,5999,0,"???"
4000,"1.01E+11",2300,4814,0,"???"
4000,"1.01E+11",1422,5999,0,"???"
4000,"1.01E+11",265,4112,0,"???"
4000,"1.01E+11",540,7399,0,"???"
4000,"1.01E+11",773.61,5999,0,"???"
4000,"1.01E+11",305.72,7399,0,"???"
4000,"1.01E+11",305.72,7399,0,"???"
4000,"1.01E+11",1020,4112,0,"???"
4000,"1.01E+11",645.6,7399,0,"???"
4000,"1.01E+11",706,5999,0,"???"
4000,"1.01E+11",912,5311,0,"???"
4000,"1.01E+11",1984,4814,0,"???"
4000,"1.01E+11",6311,4722,100,"???"
4000,"1.01E+11",21041.71,6300,0,"???"
4000,"1.01E+11",1249.62,5964,0,"???"
4000,"1.01E+11",1411.37,5964,0,"???"
4000,"1.01E+11",140,5999,0,"???"
4000,"1.01E+11",46.22,5511,0,"???"
4000,"1.01E+11",63.3,5511,0,"???"
4000,"1.01E+11",79.71,5511,0,"???"
4000,"1.01E+11",209,4814,0,"???"
4000,"1.01E+11",283,4814,0,"???"
4000,"1.01E+11",283,4814,0,"???"
4000,"1.01E+11",1784.18,9399,0,"???"
4000,"1.01E+11",180,5999,0,"???"
4000,"1.01E+11",2550,4112,0,"???"
4000,"1.01E+11",1795,4112,0,"???"
4000,"1.01E+11",401,4814,0,"???"
4000,"1.01E+11",3000,5999,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",284,5999,0,"???"
4000,"1.01E+11",500,5999,100,"???"
4000,"1.01E+11",800,5999,0,"???"
4000,"1.01E+11",725,4112,0,"???"
4000,"1.01E+11",725,4112,0,"???"
4000,"1.01E+11",6397,4722,0,"???"
4000,"1.01E+11",2215,4112,0,"???"
4000,"1.01E+11",760,4112,0,"???"
4000,"1.01E+11",1125,4112,0,"???"
4000,"1.01E+11",1810,4112,122,"???"
4000,"1.01E+11",1810,4112,0,"???"
4000,"1.01E+11",120,5999,0,"???"
4000,"1.01E+11",675,5999,0,"???"
4000,"1.01E+11",280,4814,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",599,5999,0,"???"
4000,"1.01E+11",3190,5999,0,"???"
4000,"1.01E+11",635,4814,0,"???"
4000,"1.01E+11",31241.86,6300,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",6000,5999,0,"???"
4000,"1.01E+11",2999,5999,0,"???"
4000,"1.01E+11",129,5999,0,"???"
4000,"1.01E+11",19,4814,0,"???"
4000,"1.01E+11",205.84,5999,0,"???"
4000,"1.01E+11",35000,4722,0,"???"
4000,"1.01E+11",6000,5999,0,"???"
4000,"1.01E+11",483.77,4814,0,"???"
4000,"1.01E+11",500,5999,122,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",19000,5999,0,"???"
4000,"1.01E+11",1500,5999,0,"???"
4000,"1.01E+11",1595.2,6300,0,"???"
4000,"1.01E+11",1311.2,7399,0,"???"
4000,"1.01E+11",314.28,7399,0,"???"
4000,"1.01E+11",41,4722,0,"???"
4000,"1.01E+11",1,5511,0,"???"
4000,"1.01E+11",412,4814,0,"???"
4000,"1.01E+11",223,4814,0,"???"
4000,"1.01E+11",300,4814,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",2330,4112,0,"???"
4000,"1.01E+11",2500,5999,0,"???"
4000,"1.01E+11",2200,5999,0,"???"
4000,"1.01E+11",699,5999,0,"???"
4000,"1.01E+11",730,4112,0,"???"
4000,"1.01E+11",730,4112,0,"???"
4000,"1.01E+11",1500,4112,0,"???"
4000,"1.01E+11",193,7399,0,"???"
4000,"1.01E+11",231,4814,0,"???"
4000,"1.01E+11",238,4814,0,"???"
4000,"1.01E+11",1500,4814,0,"???"
4000,"1.01E+11",696.07,5999,0,"???"
4000,"1.01E+11",348,4814,0,"???"
4000,"1.01E+11",830,4814,0,"???"
4000,"1.01E+11",188,5999,0,"???"
4000,"1.01E+11",650,5999,0,"???"
4000,"1.01E+11",510,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",470,4900,0,"???"
4000,"1.01E+11",482,4814,0,"???"
4000,"1.01E+11",400,5999,0,"???"
4000,"1.01E+11",35,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",101.04,5511,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",3710,4112,0,"???"
4000,"1.01E+11",3000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",670,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1500,5999,116,"???"
4000,"1.01E+11",1500,5999,116,"???"
4000,"1.01E+11",13060.64,6300,0,"???"
4000,"1.01E+11",38300.35,6300,122,"???"
4000,"1.01E+11",25281.01,6300,0,"???"
4000,"1.01E+11",250,5999,0,"???"
4000,"1.01E+11",930,4722,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",603.46,4814,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",145.84,7399,0,"???"
4000,"1.01E+11",100,5999,0,"???"
4000,"1.01E+11",146,5999,0,"???"
4000,"1.01E+11",458,4814,100,"???"
4000,"1.01E+11",459,5999,0,"???"
4000,"1.01E+11",1512.3,7399,0,"???"
4000,"1.01E+11",2750,4112,0,"???"
4000,"1.01E+11",1500,5999,0,"???"
4000,"1.01E+11",30.64,5999,0,"???"
4000,"1.01E+11",4500,5999,0,"???"
4000,"1.01E+11",100,5999,0,"???"
4000,"1.01E+11",290,5999,0,"???"
4000,"1.01E+11",110,4900,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1860,5999,0,"???"
4000,"1.01E+11",5962,4900,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",1416,5964,0,"???"
4000,"1.01E+11",589,4814,0,"???"
4000,"1.01E+11",205,4814,0,"???"
4000,"1.01E+11",595,4899,0,"???"
4000,"1.01E+11",4758,4722,0,"???"
4000,"1.01E+11",900,5999,0,"???"
4000,"1.01E+11",820,4900,0,"???"
4000,"1.01E+11",349,5999,0,"???"
4000,"1.01E+11",210,5999,0,"???"
4000,"1.01E+11",1575,4900,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",653,4814,0,"???"
4000,"1.01E+11",1600,5999,0,"???"
4000,"1.01E+11",240,5999,0,"???"
4000,"1.01E+11",172,4722,0,"???"
4000,"1.01E+11",474,4814,0,"???"
4000,"1.01E+11",12618,4722,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",300,5999,0,"???"
4000,"1.01E+11",1650.8,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",230.5,7399,0,"???"
4000,"1.01E+11",1740.86,5999,0,"???"
4000,"1.01E+11",7500,5999,0,"???"
4000,"1.01E+11",100,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1145,5999,0,"???"
4000,"1.01E+11",87,5999,0,"???"
4000,"1.01E+11",308,5999,0,"???"
4000,"1.01E+11",1450,4112,0,"???"
4000,"1.01E+11",1291,4722,0,"???"
4000,"1.01E+11",180,5999,0,"???"
4000,"1.01E+11",1199,5999,0,"???"
4000,"1.01E+11",698.4,7399,0,"???"
4000,"1.01E+11",196,4814,0,"???"
4000,"1.01E+11",6254,4722,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",9376,4722,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",299,5999,0,"???"
4000,"1.01E+11",150,4814,0,"???"
4000,"1.01E+11",48,4814,0,"???"
4000,"1.01E+11",3500,5999,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",400,5999,0,"???"
4000,"1.01E+11",50.62,5999,116,"???"
4000,"1.01E+11",1238,5999,0,"???"
4000,"1.01E+11",359,4814,0,"???"
4000,"1.01E+11",359,4814,122,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",3394,4900,122,"???"
4000,"1.01E+11",1200,5999,0,"???"
4000,"1.01E+11",1600,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",291.92,7399,0,"???"
4000,"1.01E+11",89,5999,0,"???"
4000,"1.01E+11",380.88,7399,0,"???"
4000,"1.01E+11",136,4814,0,"???"
4000,"1.01E+11",250,4814,0,"???"
4000,"1.01E+11",500,4814,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",171.22,5511,0,"???"
4000,"1.01E+11",307.73,5511,0,"???"
4000,"1.01E+11",99,5511,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",274,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",458,4814,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",500,5999,122,"???"
4000,"1.01E+11",361,5999,0,"???"
4000,"1.01E+11",411.88,5999,0,"???"
4000,"1.01E+11",6000,5999,0,"???"
4000,"1.01E+11",10000,5999,0,"???"
4000,"1.01E+11",8000,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",25000,5999,116,"???"
4000,"1.01E+11",10000,5999,0,"???"
4000,"1.01E+11",458,4814,0,"???"
4000,"1.01E+11",398,4814,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1000,5999,116,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",9000,5999,0,"???"
4000,"1.01E+11",4000,5999,0,"???"
4000,"1.01E+11",5151,4900,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",8000,5999,122,"???"
4000,"1.01E+11",6000,5999,0,"???"
4000,"1.01E+11",5454.71,5999,0,"???"
4000,"1.01E+11",13493,5999,0,"???"
4000,"1.01E+11",685,5999,0,"???"
4000,"1.01E+11",2771,5999,0,"???"
4000,"1.01E+11",10000,5999,0,"???"
4000,"1.01E+11",12000,5999,0,"???"
4000,"1.01E+11",296.18,4814,0,"???"
4000,"1.01E+11",1130,5999,0,"???"
4000,"1.01E+11",180,5999,0,"???"
4000,"1.01E+11",200,5999,0,"???"
4000,"1.01E+11",2870,5999,0,"???"
4000,"1.01E+11",152.04,5511,0,"???"
4000,"1.01E+11",1200,4900,0,"???"
4000,"1.01E+11",6820,4900,0,"???"
4000,"1.01E+11",225,4814,0,"???"
4000,"1.01E+11",2700,5999,0,"???"
4000,"1.01E+11",841.5,7399,0,"???"
4000,"1.01E+11",53,4814,0,"???"
4000,"1.01E+11",297.41,5999,0,"???"
4000,"1.01E+11",632,5999,0,"???"
4000,"1.01E+11",4000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",16200,4722,0,"???"
4000,"1.01E+11",70.52,5999,0,"???"
4000,"1.01E+11",6000,5999,0,"???"
4000,"1.01E+11",5,5999,122,"???"
4000,"1.01E+11",5,5999,0,"???"
4000,"1.01E+11",138,5999,0,"???"
4000,"1.01E+11",5560,4722,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",5600,4900,0,"???"
4000,"1.01E+11",15450,4900,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",1800,5999,0,"???"
4000,"1.01E+11",6120,4900,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",100,4814,0,"???"
4000,"1.01E+11",3721,4722,0,"???"
4000,"1.01E+11",55,5999,0,"???"
4000,"1.01E+11",3600,5999,0,"???"
4000,"1.01E+11",3543.5,5999,101,"???"
4000,"1.01E+11",435,5999,0,"???"
4000,"1.01E+11",520,4900,0,"???"
4000,"1.01E+11",35350,4900,0,"???"
4000,"1.01E+11",150,5999,0,"???"
4000,"1.01E+11",688,7399,100,"???"
4000,"1.01E+11",1160,7399,0,"???"
4000,"1.01E+11",6000,5999,0,"???"
4000,"1.01E+11",265,7399,0,"???"
4000,"1.01E+11",5700,5999,0,"???"
4000,"1.01E+11",26500,4900,0,"???"
4000,"1.01E+11",483,4899,0,"???"
4000,"1.01E+11",839,5999,0,"???"
4000,"1.01E+11",509,4814,0,"???"
4000,"1.01E+11",35982,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",11700,5999,0,"???"
4000,"1.01E+11",519.6,4814,0,"???"
4000,"1.01E+11",4380,4722,0,"???"
4000,"1.01E+11",130,5999,0,"???"
4000,"1.01E+11",65,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",394,7399,0,"???"
4000,"1.01E+11",9918.03,5999,0,"???"
4000,"1.01E+11",181,5999,0,"???"
4000,"1.01E+11",3000,5999,0,"???"
4000,"1.01E+11",1711,4511,0,"???"
4000,"1.01E+11",1857,4511,0,"???"
4000,"1.01E+11",2102,4814,0,"???"
4000,"1.01E+11",200,5999,0,"???"
4000,"1.01E+11",597,7399,0,"???"
4000,"1.01E+11",68271,4722,0,"???"
4000,"1.01E+11",6000,5999,0,"???"
4000,"1.01E+11",678.84,5999,0,"???"
4000,"1.01E+11",6600,5999,0,"???"
4000,"1.01E+11",705,4814,0,"???"
4000,"1.01E+11",724,4899,0,"???"
4000,"1.01E+11",1605,7399,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",89.05,5511,0,"???"
4000,"1.01E+11",1521,4814,0,"???"
4000,"1.01E+11",1521,4814,122,"???"
4000,"1.01E+11",1968,7399,0,"???"
4000,"1.01E+11",2322,4722,0,"???"
4000,"1.01E+11",1050,5999,0,"???"
4000,"1.01E+11",3000,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",1900,4899,0,"???"
4000,"1.01E+11",3350,4814,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",829,4511,0,"???"
4000,"1.01E+11",10000,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",6470,4900,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",449,7399,0,"???"
4000,"1.01E+11",350,5999,0,"???"
4000,"1.01E+11",1800.82,5964,0,"???"
4000,"1.01E+11",1270,7399,0,"???"
4000,"1.01E+11",227.59,5511,0,"???"
4000,"1.01E+11",429.92,5511,0,"???"
4000,"1.01E+11",42,5511,0,"???"
4000,"1.01E+11",518.16,5511,0,"???"
4000,"1.01E+11",4000,5944,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",500,4814,0,"???"
4000,"1.01E+11",500,4814,0,"???"
4000,"1.01E+11",398,4814,0,"???"
4000,"1.01E+11",134,5999,0,"???"
4000,"1.01E+11",1304,4511,0,"???"
4000,"1.01E+11",5086,4722,0,"???"
4000,"1.01E+11",5086,4722,0,"???"
4000,"1.01E+11",1438,4511,0,"???"
4000,"1.01E+11",656,4814,0,"???"
4000,"1.01E+11",943,4814,0,"???"
4000,"1.01E+11",602,5999,0,"???"
4000,"1.01E+11",465,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",181741.16,4900,0,"???"
4000,"1.01E+11",2665,5999,0,"???"
4000,"1.01E+11",2638,4722,0,"???"
4000,"1.01E+11",3628,4722,0,"???"
4000,"1.01E+11",1374.5,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",460,7399,101,"???"
4000,"1.01E+11",1500,5999,0,"???"
4000,"1.01E+11",698,5999,0,"???"
4000,"1.01E+11",9500,5999,0,"???"
4000,"1.01E+11",2660,4722,0,"???"
4000,"1.01E+11",287.32,5511,0,"???"
4000,"1.01E+11",63000,4722,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",300,4814,0,"???"
4000,"1.01E+11",270,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",300,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",385,7399,0,"???"
4000,"1.01E+11",320,7399,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",150,5999,0,"???"
4000,"1.01E+11",229.67,5511,0,"???"
4000,"1.01E+11",179,7399,0,"???"
4000,"1.01E+11",145.47,5511,0,"???"
4000,"1.01E+11",175,7399,0,"???"
4000,"1.01E+11",900,5999,0,"???"
4000,"1.01E+11",100,5999,0,"???"
4000,"1.01E+11",69.54,5511,0,"???"
4000,"1.01E+11",236.48,5511,0,"???"
4000,"1.01E+11",608.97,5511,0,"???"
4000,"1.01E+11",277,7399,0,"???"
4000,"1.01E+11",100,5999,0,"???"
4000,"1.01E+11",467,4814,0,"???"
4000,"1.01E+11",999,5999,0,"???"
4000,"1.01E+11",152,7399,0,"???"
4000,"1.01E+11",446.11,5511,0,"???"
4000,"1.01E+11",491,5999,0,"???"
4000,"1.01E+11",465,7399,0,"???"
4000,"1.01E+11",1040,5999,0,"???"
4000,"1.01E+11",999,5999,0,"???"
4000,"1.01E+11",964,5999,0,"???"
4000,"1.01E+11",22000,5999,0,"???"
4000,"1.01E+11",253.55,5511,0,"???"
4000,"1.01E+11",32.12,5511,0,"???"
4000,"1.01E+11",132.92,7399,0,"???"
4000,"1.01E+11",804.96,7399,0,"???"
4000,"1.01E+11",395.76,7399,0,"???"
4000,"1.01E+11",349,5999,0,"???"
4000,"1.01E+11",349,5999,0,"???"
4000,"1.01E+11",200,5999,100,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",3265,4722,0,"???"
4000,"1.01E+11",1512,4814,0,"???"
4000,"1.01E+11",3534,4722,0,"???"
4000,"1.01E+11",500,5999,0,"???"
4000,"1.01E+11",6160,5999,0,"???"
4000,"1.01E+11",5000,5999,0,"???"
4000,"1.01E+11",312.46,5511,0,"???"
4000,"1.01E+11",160,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",200,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",2000,5999,101,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",659,7399,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",100,4814,0,"???"
4000,"1.01E+11",400,5999,0,"???"
4000,"1.01E+11",1234,5999,0,"???"
4000,"1.01E+11",2973,4722,0,"???"
4000,"1.01E+11",293.92,7399,0,"???"
4000,"1.01E+11",1600,4814,0,"???"
4000,"1.01E+11",250,4814,0,"???"
4000,"1.01E+11",1125,4112,0,"???"
4000,"1.01E+11",2030,4112,0,"???"
4000,"1.01E+11",393,5999,0,"???"
4000,"1.01E+11",4638.61,6300,0,"???"
4000,"1.01E+11",1000,5999,100,"???"
4000,"1.01E+11",7673,4722,0,"???"
4000,"1.01E+11",926.28,7399,0,"???"
4000,"1.01E+11",141,7399,0,"???"
4000,"1.01E+11",5300,5999,0,"???"
4000,"1.01E+11",419,4814,0,"???"
4000,"1.01E+11",462,4814,0,"???"
4000,"1.01E+11",600,4814,0,"???"
4000,"1.01E+11",498,4814,0,"???"
4000,"1.01E+11",349,4814,122,"???"
4000,"1.01E+11",300,5999,0,"???"
4000,"1.01E+11",2060,5999,0,"???"
4000,"1.01E+11",88,4814,0,"???"
4000,"1.01E+11",100,5999,0,"???"
4000,"1.01E+11",21,4814,0,"???"
4000,"1.01E+11",20,4814,0,"???"
4000,"1.01E+11",1030,5999,0,"???"
4000,"1.01E+11",2000,5999,0,"???"
4000,"1.01E+11",782.6,7399,0,"???"
4000,"1.01E+11",3000,5999,0,"???"
4000,"1.01E+11",1020,5999,0,"???"
4000,"1.01E+11",1698.02,5999,116,"???"
4000,"1.01E+11",1698.02,5999,116,"???"
4000,"1.01E+11",1035,5999,0,"???"
4000,"1.01E+11",1500,5999,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",3000,5999,0,"???"
4000,"1.01E+11",5,5999,0,"???"
4000,"1.01E+11",1250,5999,0,"???"
4000,"1.01E+11",1030,5999,0,"???"
4000,"1.01E+11",1212,5999,116,"???"
4000,"1.01E+11",999,5999,0,"???"
4000,"1.01E+11",1999,5999,101,"???"
4000,"1.01E+11",1999,5999,0,"???"
4000,"1.01E+11",7237,4900,0,"???"
4000,"1.01E+11",149,4814,0,"???"
4000,"1.01E+11",158.52,7399,122,"???"
4000,"1.01E+11",300,4814,122,"???"
4000,"1.01E+11",300,4814,0,"???"
4000,"1.01E+11",1000,5999,0,"???"
4000,"1.01E+11",680,7399,0,"???"
4000,"1.01E+11",273,7399,0,"???"
4000,"1.01E+11",2527.57,5999,0,"???"
4000,"1.01E+11",1,5999,0,"???"
4000,"1.01E+11",500,5999,0,"???"
3000,"1.01E+11",270,3381,0,"10"
3000,"1.01E+11",14511.34,3381,0,"10"
0,"1.01E+11",56.94,5812,0,"12"
0,"1.01E+11",158.43,7011,0,"10"
0,"1.01E+11",1090.13,3751,0,"10"
0,"1.01E+11",35,7011,996,"10"
0,"1.01E+11",2659.66,7011,996,"10"
0,"1.01E+11",29.95,8699,100,"12"
920000,"1.07E+11",899,7399,0,"12"
920000,"1.07E+11",105,4900,0,"10"
920000,"1.07E+11",3990.76,5734,0,"12"
920000,"1.07E+11",71.39,5734,100,"12"
920000,"1.07E+11",159,4121,0,"10"
920000,"1.07E+11",1652,5968,0,"12"
920000,"1.07E+11",377,4900,0,"10"
920000,"1.07E+11",6500.57,3056,0,"12"
920000,"1.07E+11",6500.57,3056,0,"12"
920000,"1.07E+11",1904.12,5968,116,"12"
920000,"1.07E+11",227.88,7278,116,"10"
920000,"1.07E+11",5979,4900,116,"10"
920000,"1.07E+11",3808,4900,116,"10"
920000,"1.07E+11",318,4121,0,"10"
920000,"1.07E+11",99,4121,0,"10"
920000,"1.07E+11",826,5968,100,"12"
920000,"1.07E+11",1652,5968,0,"12"
920000,"1.07E+11",78.7,7278,100,"10"
920000,"1.07E+11",797.68,5734,0,"12"
920000,"1.07E+11",343.38,7278,100,"10"
920000,"1.07E+11",797.68,5734,0,"12"
920000,"1.07E+11",2394.22,5734,0,"12"
920000,"1.07E+11",829,7399,0,"12"
920000,"1.07E+11",797.68,5734,0,"12"
920000,"1.07E+11",8000.86,3056,0,"12"
920000,"1.07E+11",5782,5968,0,"12"
920000,"1.07E+11",5782,5968,0,"12"
920000,"1.07E+11",7080,5968,0,"12"
920000,"1.07E+11",829,7399,0,"12"
920000,"1.07E+11",797.68,5734,0,"12"
920000,"1.07E+11",2832,5968,0,"12"
920000,"1.07E+11",9.99,7372,0,"12"
920000,"1.07E+11",3990.76,5734,0,"12"
0,"1.10E+11",6980,7011,0,"11"
0,"1.10E+11",94,7011,0,"11"
0,"1.10E+11",300,7512,0,"11"
0,"1.10E+11",75,7512,0,"11"
0,"1.10E+11",1864.66,7512,0,"11"
0,"1.10E+11",16637,7011,0,"11"
0,"1.10E+11",31236.41,3640,0,"11"
0,"1.10E+11",11392,3640,0,"11"
0,"1.10E+11",38171,7011,0,"11"
0,"1.10E+11",708,7011,0,"11"
0,"1.10E+11",119220.5,7011,0,"11"
0,"1.10E+11",66.83,3389,0,"11"
0,"1.11E+11",160,4511,0,"11"
0,"1.11E+11",480,4511,0,"11"
0,"1.11E+11",240,4511,0,"11"
0,"1.11E+11",200,4511,0,"11"
0,"1.11E+11",3,4511,0,"11"
0,"1.11E+11",240,4511,0,"11"
0,"1.11E+11",280,4511,0,"11"
0,"1.11E+11",160,4511,0,"11"
0,"1.11E+11",80,4511,0,"11"
0,"1.11E+11",160,4511,0,"11"
0,"1.11E+11",100,4511,0,"11"
0,"1.11E+11",200,4511,0,"11"
0,"1.11E+11",200,4511,0,"11"
0,"1.11E+11",160,4511,0,"11"
0,"1.11E+11",240,4511,0,"11"
0,"1.11E+11",727.2,7011,111,"11"
0,"2.00E+11",8,3591,0,"???"
0,"2.00E+11",1086.82,3621,0,"???"
0,"2.00E+11",466.16,3621,0,"???"
0,"2.00E+11",463.42,3621,0,"???"
0,"2.00E+11",140,3703,0,"???"
0,"2.00E+11",120,3690,0,"???"
0,"2.00E+11",75,8220,0,"???"
0,"2.00E+11",1040,7011,100,"???"
0,"2.00E+11",24.26,3366,100,"???"
3000,"2.00E+11",388,3034,100,"???"
0,"2.00E+11",200,3357,0,"???"
0,"2.00E+11",90.93,5812,0,"???"
0,"2.00E+11",9.05,5814,0,"???"
0,"2.00E+11",12.79,5812,0,"???"
0,"2.00E+11",33.58,5812,0,"???"
0,"2.00E+11",8.61,5814,0,"???"
0,"2.00E+11",19.38,5812,0,"???"
0,"2.00E+11",98.99,7379,0,"???"
0,"2.00E+11",242.94,5813,0,"???"
0,"2.00E+11",263.26,3389,0,"???"
0,"2.00E+11",770,3740,0,"???"
0,"2.00E+11",770,3740,116,"???"
0,"2.00E+11",20.72,5814,0,"???"
0,"2.00E+11",430.3,3509,0,"???"
0,"2.00E+11",15.29,5812,0,"???"
0,"2.00E+11",10.7,5814,0,"???"
0,"2.00E+11",80.32,5812,0,"???"
0,"2.00E+11",42.84,5812,0,"???"
0,"2.00E+11",68.2,5812,0,"???"
0,"2.00E+11",7,5499,0,"???"
0,"2.00E+11",23.63,5812,0,"???"
0,"2.00E+11",30,7523,0,"???"
0,"2.00E+11",33.48,7832,0,"???"
0,"2.00E+11",18.5,5814,0,"???"
0,"2.00E+11",30.93,5812,0,"???"
0,"2.00E+11",104.87,5812,0,"???"
0,"2.00E+11",1,5542,0,"???"
0,"2.00E+11",29,7523,0,"???"
